Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country/Region;City;State;Postal_Code;Region;Product_ID;Sales;Quantity;Discount;Profit;Person
CA-2020-106180;2020-09-18;2020-09-23;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-EN-10004030;10.86;3;0;5.1042;Anna Andreadi
CA-2020-106180;2020-09-18;2020-09-23;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-PA-10004327;143.7;3;0;68.976;Anna Andreadi
CA-2020-106824;2020-07-07;2020-07-11;Standard Class;AT-10735;Annie Thurman;Consumer;United States;Los Angeles;California;90049;West;OFF-FA-10001135;5.94;3;0;0.1188;Anna Andreadi
CA-2020-106964;2020-12-17;2020-12-20;First Class;HR-14770;Hallie Redmond;Home Office;United States;Los Angeles;California;90045;West;OFF-BI-10000320;11.808;2;0.2;4.2804;Anna Andreadi
CA-2020-107125;2020-11-27;2020-12-02;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90045;West;OFF-BI-10001989;117.488;7;0.2;41.1208;Anna Andreadi
CA-2020-107125;2020-11-27;2020-12-02;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90045;West;FUR-FU-10000732;18.84;3;0;6.0288;Anna Andreadi
CA-2020-107244;2020-09-07;2020-09-11;Standard Class;AG-10390;Allen Goldenen;Consumer;United States;Los Angeles;California;90004;West;FUR-FU-10002597;19.76;4;0;8.2992;Anna Andreadi
CA-2020-107314;2020-11-30;2020-12-03;First Class;MZ-17335;Maria Zettner;Home Office;United States;San Francisco;California;94109;West;FUR-FU-10003489;25.83;3;0;9.5571;Anna Andreadi
CA-2020-107321;2020-08-31;2020-09-04;Standard Class;AW-10930;Arthur Wiediger;Home Office;United States;San Francisco;California;94110;West;OFF-BI-10004022;6.672;3;0.2;2.1684;Anna Andreadi
CA-2020-107321;2020-08-31;2020-09-04;Standard Class;AW-10930;Arthur Wiediger;Home Office;United States;San Francisco;California;94110;West;TEC-PH-10002200;689.408;4;0.2;77.5584;Anna Andreadi
CA-2020-107517;2020-02-05;2020-02-09;Standard Class;FC-14335;Fred Chung;Corporate;United States;Torrance;California;90503;West;OFF-AP-10000275;1640.7;5;0;459.396;Anna Andreadi
CA-2020-107517;2020-02-05;2020-02-09;Standard Class;FC-14335;Fred Chung;Corporate;United States;Torrance;California;90503;West;TEC-PH-10003505;371.2;5;0.2;41.76;Anna Andreadi
CA-2020-107748;2020-12-10;2020-12-12;Second Class;AG-10330;Alex Grayson;Consumer;United States;Stockton;California;95207;West;TEC-PH-10003215;95.84;4;0.2;34.742;Anna Andreadi
CA-2020-107748;2020-12-10;2020-12-12;Second Class;AG-10330;Alex Grayson;Consumer;United States;Stockton;California;95207;West;OFF-PA-10002005;12.96;2;0;6.2208;Anna Andreadi
CA-2020-107853;2020-05-26;2020-05-31;Standard Class;CD-11920;Carlos Daly;Consumer;United States;Oceanside;California;92054;West;OFF-PA-10000520;12.96;2;0;6.2208;Anna Andreadi
CA-2020-108000;2020-01-12;2020-01-16;Standard Class;LS-16945;Linda Southworth;Corporate;United States;San Francisco;California;94110;West;OFF-EN-10002621;9.78;1;0;4.89;Anna Andreadi
CA-2020-108070;2020-04-16;2020-04-20;Standard Class;JE-15745;Joel Eaton;Consumer;United States;San Jose;California;95123;West;OFF-ST-10004804;205.92;4;0;2.0592;Anna Andreadi
CA-2020-108070;2020-04-16;2020-04-20;Standard Class;JE-15745;Joel Eaton;Consumer;United States;San Jose;California;95123;West;FUR-BO-10001337;102.833;1;0.15;-6.049;Anna Andreadi
CA-2020-108091;2020-11-16;2020-11-21;Standard Class;EK-13795;Eileen Kiefer;Home Office;United States;Escondido;California;92025;West;OFF-AR-10000255;23.36;4;0;6.0736;Anna Andreadi
CA-2020-108329;2020-12-09;2020-12-14;Standard Class;LE-16810;Laurel Elliston;Consumer;United States;Whittier;California;90604;West;TEC-PH-10001918;444.768;4;0.2;44.4768;Anna Andreadi
CA-2020-108539;2020-03-21;2020-03-23;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Los Angeles;California;90045;West;OFF-ST-10003208;725.84;4;0;210.4936;Anna Andreadi
CA-2020-108539;2020-03-21;2020-03-23;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Los Angeles;California;90045;West;OFF-BI-10003981;10.896;3;0.2;3.9498;Anna Andreadi
CA-2020-108539;2020-03-21;2020-03-23;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Los Angeles;California;90045;West;OFF-BI-10001031;8.544;2;0.2;2.8836;Anna Andreadi
CA-2020-108574;2020-10-07;2020-10-11;Standard Class;MG-18145;Mike Gockenbach;Consumer;United States;Los Angeles;California;90045;West;TEC-AC-10002049;1115.91;9;0;200.8638;Anna Andreadi
CA-2020-108574;2020-10-07;2020-10-11;Standard Class;MG-18145;Mike Gockenbach;Consumer;United States;Los Angeles;California;90045;West;TEC-PH-10003555;128.744;7;0.2;-28.9674;Anna Andreadi
CA-2020-108574;2020-10-07;2020-10-11;Standard Class;MG-18145;Mike Gockenbach;Consumer;United States;Los Angeles;California;90045;West;TEC-PH-10000702;79.92;10;0.2;26.973;Anna Andreadi
CA-2020-108854;2020-12-08;2020-12-14;Standard Class;DM-13345;Denise Monton;Corporate;United States;San Francisco;California;94109;West;OFF-PA-10003022;87.92;4;0;40.4432;Anna Andreadi
CA-2020-108854;2020-12-08;2020-12-14;Standard Class;DM-13345;Denise Monton;Corporate;United States;San Francisco;California;94109;West;OFF-BI-10002854;22.424;1;0.2;8.409;Anna Andreadi
CA-2020-108854;2020-12-08;2020-12-14;Standard Class;DM-13345;Denise Monton;Corporate;United States;San Francisco;California;94109;West;OFF-BI-10001670;90.48;3;0.2;33.93;Anna Andreadi
CA-2020-108854;2020-12-08;2020-12-14;Standard Class;DM-13345;Denise Monton;Corporate;United States;San Francisco;California;94109;West;OFF-ST-10001837;42.76;1;0;11.1176;Anna Andreadi
CA-2020-109393;2020-06-30;2020-07-02;Second Class;JC-15775;John Castell;Consumer;United States;Los Angeles;California;90032;West;FUR-BO-10003966;435.999;3;0.15;5.1294;Anna Andreadi
CA-2020-109701;2020-12-02;2020-12-03;Same Day;AM-10360;Alice McCarthy;Corporate;United States;Los Angeles;California;90032;West;OFF-BI-10004187;9.024;6;0.2;3.1584;Anna Andreadi
CA-2020-109701;2020-12-02;2020-12-03;Same Day;AM-10360;Alice McCarthy;Corporate;United States;Los Angeles;California;90032;West;OFF-BI-10000632;69.456;2;0.2;22.5732;Anna Andreadi
CA-2020-109701;2020-12-02;2020-12-03;Same Day;AM-10360;Alice McCarthy;Corporate;United States;Los Angeles;California;90032;West;OFF-PA-10003724;10.86;2;0;5.3214;Anna Andreadi
CA-2020-109701;2020-12-02;2020-12-03;Same Day;AM-10360;Alice McCarthy;Corporate;United States;Los Angeles;California;90032;West;OFF-AP-10002765;79.47;3;0;22.2516;Anna Andreadi
CA-2020-109701;2020-12-02;2020-12-03;Same Day;AM-10360;Alice McCarthy;Corporate;United States;Los Angeles;California;90032;West;OFF-AR-10001868;10.08;6;0;5.04;Anna Andreadi
CA-2020-110380;2020-09-02;2020-09-07;Standard Class;PF-19225;Phillip Flathmann;Consumer;United States;San Francisco;California;94122;West;OFF-AR-10000422;6.57;3;0;1.7739;Anna Andreadi
CA-2020-110478;2020-03-04;2020-03-09;Standard Class;SP-20860;Sung Pak;Corporate;United States;Los Angeles;California;90045;West;OFF-AR-10001573;9.32;4;0;2.7028;Anna Andreadi
CA-2020-110478;2020-03-04;2020-03-09;Standard Class;SP-20860;Sung Pak;Corporate;United States;Los Angeles;California;90045;West;OFF-EN-10000483;15.25;1;0;7.015;Anna Andreadi
CA-2020-110842;2020-11-11;2020-11-16;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Los Angeles;California;90036;West;OFF-AP-10003971;10.89;1;0;2.8314;Anna Andreadi
CA-2020-110842;2020-11-11;2020-11-16;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10000520;19.44;3;0;9.3312;Anna Andreadi
CA-2020-110842;2020-11-11;2020-11-16;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Los Angeles;California;90036;West;OFF-BI-10000977;121.6;5;0.2;39.52;Anna Andreadi
CA-2020-111738;2020-01-03;2020-01-07;Standard Class;CM-12385;Christopher Martinez;Consumer;United States;San Francisco;California;94110;West;OFF-BI-10004584;2022.272;8;0.2;682.5168;Anna Andreadi
CA-2020-111738;2020-01-03;2020-01-07;Standard Class;CM-12385;Christopher Martinez;Consumer;United States;San Francisco;California;94110;West;OFF-AR-10000817;9.12;3;0;3.1008;Anna Andreadi
CA-2020-112431;2020-10-12;2020-10-14;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Los Angeles;California;90049;West;TEC-AC-10001465;435.84;12;0;130.752;Anna Andreadi
CA-2020-112431;2020-10-12;2020-10-14;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Los Angeles;California;90049;West;OFF-AR-10000940;5.88;2;0;1.5876;Anna Andreadi
CA-2020-112725;2020-01-30;2020-02-06;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;San Francisco;California;94110;West;OFF-AR-10003759;12.74;7;0;5.733;Anna Andreadi
CA-2020-112725;2020-01-30;2020-02-06;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;San Francisco;California;94110;West;OFF-AR-10001227;8.82;3;0;2.3814;Anna Andreadi
CA-2020-112725;2020-01-30;2020-02-06;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;San Francisco;California;94110;West;FUR-CH-10000863;120.784;1;0.2;-13.5882;Anna Andreadi
CA-2020-112753;2020-06-18;2020-06-23;Standard Class;CC-12670;Craig Carreira;Consumer;United States;Los Angeles;California;90032;West;FUR-BO-10004015;917.9235;9;0.15;75.5937;Anna Andreadi
CA-2020-112753;2020-06-18;2020-06-23;Standard Class;CC-12670;Craig Carreira;Consumer;United States;Los Angeles;California;90032;West;OFF-PA-10002036;38.88;6;0;19.0512;Anna Andreadi
CA-2020-113530;2020-05-19;2020-05-21;Second Class;BC-11125;Becky Castell;Home Office;United States;San Francisco;California;94109;West;FUR-CH-10002647;681.408;12;0.2;42.588;Anna Andreadi
CA-2020-113530;2020-05-19;2020-05-21;Second Class;BC-11125;Becky Castell;Home Office;United States;San Francisco;California;94109;West;OFF-AR-10001315;3.52;2;0;1.0208;Anna Andreadi
CA-2020-113530;2020-05-19;2020-05-21;Second Class;BC-11125;Becky Castell;Home Office;United States;San Francisco;California;94109;West;OFF-AR-10000122;5.58;1;0;1.395;Anna Andreadi
CA-2020-113530;2020-05-19;2020-05-21;Second Class;BC-11125;Becky Castell;Home Office;United States;San Francisco;California;94109;West;TEC-AC-10001465;36.32;1;0;10.896;Anna Andreadi
CA-2020-113670;2020-10-15;2020-10-17;First Class;RS-19765;Roland Schwarz;Corporate;United States;Los Angeles;California;90045;West;FUR-TA-10001705;510.24;3;0.2;6.378;Anna Andreadi
CA-2020-113670;2020-10-15;2020-10-17;First Class;RS-19765;Roland Schwarz;Corporate;United States;Los Angeles;California;90045;West;OFF-PA-10000675;204.95;5;0;100.4255;Anna Andreadi
CA-2020-114804;2020-10-17;2020-10-19;Second Class;BF-11020;Barry Französisch;Corporate;United States;Modesto;California;95351;West;TEC-PH-10001700;52.792;1;0.2;4.6193;Anna Andreadi
CA-2020-115175;2020-08-07;2020-08-12;Standard Class;MC-17575;Matt Collins;Consumer;United States;San Jose;California;95123;West;OFF-PA-10001878;244.55;5;0;114.9385;Anna Andreadi
CA-2020-115364;2020-06-26;2020-07-02;Standard Class;OT-18730;Olvera Toch;Consumer;United States;San Diego;California;92105;West;OFF-ST-10002486;83.76;12;0;1.6752;Anna Andreadi
CA-2020-115427;2020-12-30;2021-01-03;Standard Class;EB-13975;Erica Bern;Corporate;United States;Fairfield;California;94533;West;OFF-BI-10002103;13.904;2;0.2;4.5188;Anna Andreadi
CA-2020-115427;2020-12-30;2021-01-03;Standard Class;EB-13975;Erica Bern;Corporate;United States;Fairfield;California;94533;West;OFF-BI-10004632;20.72;2;0.2;6.475;Anna Andreadi
CA-2020-115994;2020-01-28;2020-01-31;Second Class;BT-11305;Beth Thompson;Home Office;United States;Costa Mesa;California;92627;West;TEC-AC-10000580;239.97;3;0;26.3967;Anna Andreadi
CA-2020-115994;2020-01-28;2020-01-31;Second Class;BT-11305;Beth Thompson;Home Office;United States;Costa Mesa;California;92627;West;FUR-FU-10003976;37.74;3;0;12.8316;Anna Andreadi
CA-2020-116204;2020-02-11;2020-02-14;Second Class;VW-21775;Victoria Wilson;Corporate;United States;San Francisco;California;94110;West;OFF-BI-10001759;21.336;7;0.2;7.7343;Anna Andreadi
CA-2020-116288;2020-03-12;2020-03-17;Standard Class;BS-11380;Bill Stewart;Corporate;United States;San Francisco;California;94122;West;OFF-ST-10000736;242.94;3;0;9.7176;Anna Andreadi
CA-2020-116498;2020-05-30;2020-06-03;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;San Diego;California;92037;West;OFF-AR-10003405;35.1;6;0;10.179;Anna Andreadi
CA-2020-116680;2020-09-04;2020-09-06;Second Class;PK-19075;Pete Kriz;Consumer;United States;San Francisco;California;94122;West;OFF-BI-10004022;13.344;6;0.2;4.3368;Anna Andreadi
CA-2020-116680;2020-09-04;2020-09-06;Second Class;PK-19075;Pete Kriz;Consumer;United States;San Francisco;California;94122;West;FUR-TA-10001771;1478.272;8;0.2;92.392;Anna Andreadi
CA-2020-116715;2020-12-02;2020-12-05;First Class;VW-21775;Victoria Wilson;Corporate;United States;San Francisco;California;94122;West;OFF-ST-10004340;559.62;9;0;151.0974;Anna Andreadi
CA-2020-116715;2020-12-02;2020-12-05;First Class;VW-21775;Victoria Wilson;Corporate;United States;San Francisco;California;94122;West;OFF-PA-10004475;109.92;2;0;53.8608;Anna Andreadi
CA-2020-116715;2020-12-02;2020-12-05;First Class;VW-21775;Victoria Wilson;Corporate;United States;San Francisco;California;94122;West;OFF-PA-10003893;8.56;2;0;3.852;Anna Andreadi
CA-2020-117009;2020-09-22;2020-09-28;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Santa Ana;California;92704;West;OFF-SU-10001218;21.96;2;0;6.1488;Anna Andreadi
